"Itatiba";840129,835;2385197,969;612781,673;2904492,795;6742602,272;1502895,312;8245497,584;69241,019649995
"Itatinga";47195,842;58661,719;93133,09;162822,867;361813,518;34846;396659,517;19114,278961064
"Itirapina";97283,467;257539,88;106989,752;382847,624;844660,724;428523,126;1273183,85;73662,5694283731
"Itirapuã";73242,756;9458,206;32245,552;41938,037;156884,551;4950,215;161834,767;25643,2842655681
"Itobi";65156,294;17152,859;33120,573;71342,018;186771,744;11594,307;198366,051;26073,3505520505
"Itu";61727,529;2778956,096;785615,934;4851515,989;8477815,549;2062997,369;10540812,918;61664,5387099416
"Itupeva";90568,245;2380931,761;413889,302;3601852,833;6487242,141;1936036,847;8423278,988;139793,859231599
"Ituverava";124876,142;500864,603;191840,232;801006,844;1618587,821;288605,296;1907193,117;47286,1705551286
"Jaborandi";53492,19;8042,021;36614,163;49075,616;147223,99;6054,003;153277,993;22942,372848376
"Jaboticabal";247869,658;697109,406;389442,189;1831272,797;3165694,051;435489,139;3601183,19;48434,2477673768
"Jacareí";38511,705;5105906,944;954072,132;6611049,404;12709540,185;3384894,543;16094434,728;70231,3843334221
"Jaci";32379,736;290062,665;37440,558;221721,283;581604,242;95203,85;676808,092;95973,9211571185
"Jacupiranga";122648,56;30011,007;86628,828;253282,227;492570,623;38518,541;531089,163;30810,9974473516
"Jaguariúna";20779,595;3759802,801;379153,169;6870415,167;11030150,731;2951150,786;13981301,517;252019,783279557
"Jales";88022,246;355472,671;219012,819;1139428,481;1801936,217;180189,158;1982125,374;41956,8471698912
"Jambeiro";12071,354;112580,984;38485,871;96688,358;259826,567;93077,47;352904,037;56266,5875318878
"Jandira";729,331;1244034,616;552277,477;2246180,48;4043221,904;865138,334;4908360,238;39285,7390587482
"Jardinópolis";100311,166;227269,233;239951,348;825790,259;1393322,007;187438,474;1580760,481;36542,6159554302
"Jarinu";55015,372;565116,712;192492,104;1683142,428;2495766,616;501632,94;2997399,556;98826,2300032971
"Jaú";125734,564;878277,38;644925,339;3302757,538;4951694,821;630699,94;5582394,761;37563,3003909483
"Jeriquara";97912,801;9837,269;21196,972;34950,275;163897,317;5040,076;168937,393;53784,5886660299
"Joanópolis";25635,617;13741,125;63361,833;141279,273;244017,848;17539,768;261557,616;20562,7056603774
"João Ramalho";84115,008;2976,951;23600,407;33336,969;144029,335;4645,994;148675,33;33759,1575840145
"José Bonifácio";166490,548;272609,518;194282,52;626318,305;1259700,891;122050,123;1381751,014;38139,3638797648
"Júlio Mesquita";9938,735;1690,562;23464,639;20852,077;55946,013;2896,933;58842,947;12632,6635895234
"Jumirim";18361,669;86777,174;20608,189;55533,029;181280,062;32719,492;213999,554;64014,2249476518
"Jundiaí";185537,439;11700443,691;2239148,491;29583739,437;43708869,059;13962023,647;57670892,706;140853,442652019
"Junqueirópolis";73462,948;177594,526;98820,88;380557,884;730436,239;77442,925;807879,163;40045,5617626648
"Juquiá";89324,04;21741,048;86907,696;148761,986;346734,77;19724,626;366459,396;19434,6306745863
"Juquitiba";1252,926;78290,446;134189,67;306244,897;519977,939;54019,281;573997,22;18770,9611171065
"Lagoinha";11329,111;3547,553;25593,956;30228,134;70698,754;3268,285;73967,039;15342,675585978
"Laranjal Paulista";40153,573;509863,048;146191,816;502218,974;1198427,411;212673,592;1411101,003;50320,9829184794
"Lavínia";69549,161;4258,765;52775,844;50632,822;177216,593;7679,395;184895,988;21814,061821614
"Lavrinhas";5803,588;22491,291;39864,726;50203,183;118362,789;14954,309;133317,098;18470,0883901358
"Leme";111181,589;983962,352;459955,021;1929158,941;3484257,903;617608,642;4101866,544;40335,7806732027
"Lençóis Paulista";97655,088;1872223,387;327595,869;1952286,818;4249761,163;674466,956;4924228,119;73832,0431666542
"Limeira";113031,059;4846073,774;1324328,677;7194792,767;13478226,277;2582512,534;16060738,811;53956,2954324032
"Lindóia";9518,671;76442,616;43819,052;91644,672;221425,01;24753,768;246178,779;31605,9544229041
"Lins";70627,343;3089440,83;300941,295;2421186,445;5882195,913;881694,143;6763890,055;89804,4299503439
"Lorena";18505,743;1316995,55;368780,192;1702224,4;3406505,885;470157,583;3876663,467;44583,9482358083
"Lourdes";8581,456;1979,826;17220,932;14230,276;42012,49;1476,686;43489,176;19921,7480531379
"Louveira";37358,866;5764020,101;326980,049;9636000,876;15764359,891;3912790,699;19677150,59;401861,545798019
"Lucélia";35246,051;142852,412;104868,651;243594,022;526561,136;57710,145;584271,282;27701,0848663
"Lucianópolis";26831,011;2953,541;18427,169;19569,077;67780,797;2684,578;70465,375;31124,2822438163
"Luís Antônio";90672,033;872248,358;97912,357;332391,495;1393224,243;163382,277;1556606,521;108413,882225937
"Luiziânia";25156,373;4672,184;28993,253;32076,789;90898,598;2910,114;93808,712;16137,7450541889
"Lupércio";19870,025;15263,583;25569,845;32156,673;92860,127;5476,76;98336,886;22207,9688346884
"Lutécia";50510,647;6703,815;19554,955;21320,834;98090,252;3082,866;101173,117;38689,5284894837
"Macatuba";33949,897;82702,954;79429,692;364670,144;560752,686;83030,229;643782,915;37911,9554207644
"Macaubal";55945,013;8253,751;35699,717;85914,091;185812,572;11139,219;196951,791;25452,5447143965
"Macedônia";31397,42;6711,848;24948,074;25016,834;88074,175;2856,604;90930,779;25528,0120718697
"Magda";39341,008;5487,237;20299,581;34183,619;99311,445;4816,58;104128,024;33851,7633289987
"Mairinque";22658,27;990050,729;250616,534;989066,471;2252392,004;442723,815;2695115,819;57873,6030191759
"Mairiporã";1026,728;439959,434;405640,392;1139823,038;1986449,592;301642,029;2288091,621;22873,1393426235
"Manduri";69510,14;38516,836;46612,702;109164,946;263804,624;28103,568;291908,192;30527,9431081364
"Marabá Paulista";82794,916;5128,944;36865,669;28518,134;153307,664;3703,326;157010,99;31770,7385673816
"Maracaí";81317,267;67438,835;74799,869;245176,044;468732,015;48665,801;517397,816;38252,0934496525
"Marapoama";37043,072;12995,587;23401,81;37276,323;110716,792;8977,615;119694,406;40921,1644444445
"Mariápolis";29656,761;3686,543;21020,44;20335,457;74699,202;1782,47;76481,673;19221,3302337271
"Marília";93385,45;1380456,954;1057288,483;6118664,579;8649795,467;1106164,979;9755960,446;41943,2604869325
"Marinópolis";9334,689;2086,23;14129,652;13107,037;38657,608;1409,33;40066,938;19115,9055343511
"Martinópolis";169680,7;87075,361;133106,383;310024,342;699886,786;55063,661;754950,447;29286,6183179455
"Matão";75388,306;2091848,538;349245,452;2049721,336;4566203,631;790367,692;5356571,323;66811,8258163495
"Mauá";22,476;7756771,51;1810087,054;7936387,777;17503268,817;3272943,928;20776212,745;44840,2953027811
"Mendonça";22399,981;121950,078;36115,589;149489,646;329955,294;44829,49;374784,785;73936,6314855001
"Meridiano";40163,573;168841,189;27332,622;116133,402;352470,786;41371,685;393842,471;105729,522416107
"Mesópolis";43033,586;3123,952;15979,377;16358,319;78495,234;3119,895;81615,128;43114,1722134179
"Miguelópolis";198445,634;442258,151;117465,388;230862,465;989031,638;27105,29;1016136,928;47262,1826976744
"Mineiros do Tietê";31033,258;36451,043;58851,522;81089,288;207425,112;18832,296;226257,409;17898,6954354877
"Mira Estrela";16877,594;5056,605;21135,896;24736,617;67806,712;2554,915;70361,627;23859,486944727
"Miracatu";66972,288;27338,093;95529,134;232067,527;421907,042;35046,015;456953,057;22892,292821001
"Mirandópolis";153563,244;95679,717;121763,883;310447,962;681454,806;57287,434;738742,24;25726,7017238377
"Mirante do Paranapanema";136704,39;155338,587;87262,364;174756,508;554061,849;52855,625;606917,474;34037,2090180024
"Mirassol";47868,45;695647,435;276931,923;1293726,584;2314174,392;346159,64;2660334,032;45779,4264867841
"Mirassolândia";76241,233;44074,562;26522,806;51176,863;198015,463;15279,508;213294,971;45036,9448902027
"Mococa";216964,815;752040,895;320872,626;1389338,352;2679216,688;364475,21;3043691,898;45619,5671098188
"Mogi das Cruzes";538093,689;4765447,415;1881376,429;9446543,059;16631460,593;2973056,869;19604517,461;44873,610236608
"Mogi Guaçu";269941,874;1916750,466;719540,984;3010575,411;5916808,735;948577,474;6865386,209;46054,4720904804
"Mogi Mirim";215753,186;1540839,884;544512,084;2918109,015;5219214,168;1094349,674;6313563,842;69642,320416515
"Mombuca";24900,335;30102,07;25990,335;35638,196;116630,936;7886,537;124517,473;37303,0176752547
"Monções";8345,978;6710,647;18772,309;19728,284;53557,217;4704,839;58262,056;26811,8067188219
"Mongaguá";6363,217;139857,338;315587,696;717173,344;1178981,595;75623,69;1254605,285;22721,7705918574
"Monte Alegre do Sul";64320,06;22128,038;43868,357;95325,886;225642,341;26575,552;252217,893;32368,8261036961
"Monte Alto";259964,846;623780,456;228706,034;1018818,591;2131269,927;303970,148;2435240,075;50243,2498091564
"Monte Aprazível";89782,696;167344,103;119768,946;325577,154;702472,899;64127,155;766600,054;32536,8216119859
"Monte Azul Paulista";48168,399;53560,146;99277,863;370222,627;571229,035;67933,463;639162,497;35252,4679830125
"Monte Castelo";45649,683;4061,499;23245,796;49311,349;122268,326;5819,5;128087,826;32142,4908406525
"Monte Mor";88146,894;2105530,839;292570,338;1150537,978;3636786,048;680977,537;4317763,585;71303,1720749732
"Monteiro Lobato";4866,788;10007,29;24468,21;36349,701;75691,989;7338,481;83030,469;18488,1917167669
"Morro Agudo";191536,341;293312,423;161933,116;471700,131;1118482,011;107436,078;1225918,089;37601,3891052971
"Morungaba";27003,63;256012,463;67703,797;186841,751;537561,641;95762,349;633323,989;47408,0387005015
"Motuca";36173,631;14866,367;26838,299;36679,589;114557,886;6137,986;120695,871;25872,6411575563
"Murutinga do Sul";26037,347;2087,377;28301,061;28329,257;84755,042;3272,029;88027,071;20552,6665888396
"Nantes";36995,988;2573,649;24665,294;65532,617;129767,548;12533,339;142300,887;45859,1321301966
"Narandiba";36387,629;301693,831;41936,442;176032,074;556049,976;83025,541;639075,516;130743,763502455
"Natividade da Serra";14285,492;2820,599;36722,854;35587,371;89416,317;3974,821;93391,138;13932,7372818141
"Nazaré Paulista";25909,522;87914,187;94917,664;204046,836;412788,21;52582,723;465370,933;25005,1546397292
"Neves Paulista";36596,522;48014,711;37967,576;123245,183;245823,992;30423,703;276247,695;32151,7335893855
"Nhandeara";62082,018;49513,981;60295,355;170199,328;342090,682;25685,959;367776,641;34179,9852230483
"Nipoã";20239,587;7473,15;26338,754;36311,104;90362,594;5529,228;95891,822;19124,814918229
"Nova Aliança";37295,395;70221,527;37123,238;156228,924;300869,085;25063,606;325932,69;50243,9787266841
"Nova Campina";22836,018;33543,707;50738,438;47653,803;154771,966;66307,314;221079,28;22589,0753039747
"Nova Canaã Paulista";16904,183;2218,559;13932,066;11890,548;44945,356;1359,249;46304,606;24104,4279021343
"Nova Castilho";31262,209;1547,828;14843,684;11557,653;59211,374;1453,601;60664,975;51410,9957627119
"Nova Europa";22829,125;131313,678;63485,241;124499,503;342127,547;35333,275;377460,822;34747,3830433582
"Nova Granada";104377,926;34425,078;92660,76;246278,236;477742;35086,707;512828,707;24357,7803267788
"Nova Guataporanga";3229,592;1933,131;15588,795;14554,127;35305,646;1469,146;36774,792;16776,8211678832
"Nova Independência";26717,58;82275,868;32068,612;54787,476;195849,536;17305,139;213154,675;56479,776099629
"Nova Luzitânia";10945,748;2796,63;21768,044;22923,67;58434,092;1779,675;60213,767;14747,4325251041
"Nova Odessa";11171,611;1199729,416;316937,673;1791037,4;3318876,101;701618,153;4020494,254;68738,1476149769
"Novais";16046,373;2314,801;29897,195;27496,091;75754,46;2905,985;78660,446;14109,4970403587
"Novo Horizonte";158112,501;173155,441;189013,168;883338,783;1403619,894;182335,227;1585955,121;40536,6302269707
"Nuporanga";76782,636;323151,75;46170,153;317397,031;763501,571;104590,042;868091,613;118965,549266822
"Ocauçu";57667,146;8462,643;26862,123;42198,121;135190,034;6176,204;141366,238;34121,7084238475
"Óleo";82106,15;5390,92;17363,064;20951,629;125811,763;2459,786;128271,549;50962,0774731824
"Olímpia";117750,639;648285,981;265224,635;1232950,114;2264211,369;286933,306;2551144,674;48436,390241124
"Onda Verde";43061,136;22135,5;27361,351;95642,824;188200,811;17434,99;205635,802;48384,8945882353
"Oriente";16499,305;13730,43;31892,082;48832,505;110954,322;18808,706;129763,028;20679,3670119522
"Orindiúva";40120,139;247543,221;41990,126;222996,126;552649,612;88191,564;640841,175;92194,0979715149
"Orlândia";47661,656;974741,561;208564,113;1017692,765;2248660,095;330745,973;2579406,068;60783,4401922896
"Osasco";1392,36;4963982,431;3286922,853;58664575,895;66916873,54;19194386,451;86111259,991;126100,873351824
"Oscar Bressane";42618,299;13757,006;18509,605;32686,322;107571,232;5310,523;112881,755;45008,6742424242
"Osvaldo Cruz";41703,545;266870,776;131802,504;525322,959;965699,784;121789,805;1087489,589;34792,9865945738
"Ourinhos";53262,239;579223,711;520559,525;2399698,474;3552743,949;408827,009;3961570,958;35677,2931852772
"Ouro Verde";31819;4093,279;43103,621;50970,587;129986,487;4999,293;134985,78;16251,598844209
"Ouroeste";44081,51;191542,515;77161,37;184148,166;496933,562;51806,692;548740,254;55591,1512511397
"Pacaembu";36833,352;5199,552;64972,309;100087,422;207092,635;10602,298;217694,932;16693,1164787976
"Palestina";100213,296;96730,214;62549,836;129659,472;389152,818;31267,145;420419,963;34404,2522913257
"Palmares Paulista";11179,501;7223,137;53012,775;59052,639;130468,053;5950,606;136418,658;10370,8877907861
"Palmeira d'Oeste";60534,637;12975,983;38115,289;94049,741;205675,65;9374,748;215050,397;23652,7053453586
"Palmital";110010,31;109062,39;111511,501;449959,811;780544,012;120082,556;900626,568;41678,3084825767
"Panorama";43883,204;23743,699;75871,318;156404,953;299903,174;17922,415;317825,589;20836,9231626565
"Paraguaçu Paulista";117848,385;433251,455;208124,881;854088,938;1613313,66;188434,347;1801748,006;40662,3336944256
"Paraibuna";14028,871;88997,674;89639,56;134366,902;327033,007;24739,27;351772,277;19218,3280703671
"Paraíso";37033,209;87834,598;34064,798;81043,847;239976,452;35336,201;275312,652;43749,0309868107
"Paranapanema";243678,76;37731,77;111471,593;456222,125;849104,248;96041,058;945145,306;46903,1465435959
"Paranapuã";57980,099;6058,881;22121,623;41222,199;127382,802;5682,147;133064,949;34163,0164313222
"Parapuã";113239,761;229653,756;52483,211;267073,034;662449,763;79336,037;741785,799;70828,39673446
"Pardinho";33737,293;78985,66;43416,371;177618,692;333758,016;34512,922;368270,938;56946,1787536725
"Pariquera-Açu";73700,156;37303,439;86011,323;340427,985;537442,903;48580,741;586023,644;30346,6233752783
"Parisi";15226,568;1575,295;17528,91;17336,671;51667,444;1952,446;53619,89;26117,82269849
"Patrocínio Paulista";394527,984;386103,137;72400,087;366420,826;1219452,034;141356,554;1360808,588;93257,1674890351
"Paulicéia";32861,025;24656,773;44687,198;87541,499;189746,496;10398,253;200144,75;27747,781782892
"Paulínia";18366,625;26746711,487;1228455,565;16124529,315;44118062,99;8271373,519;52389436,509;490625,078515841
"Paulistânia";13961,467;1865,428;17867,287;11916,293;45610,476;3026,215;48636,69;27493,8892029395
"Paulo de Faria";126868,006;11172,421;46504,62;75107,445;259652,492;10022,503;269674,996;31651,9948356808
"Pederneiras";116145,461;1125486,823;212007,17;1031294,767;2484934,222;581326,763;3066260,985;66836,5626566689
"Pedra Bela";24263,559;6354,5;32549,876;47984,05;111151,985;6924,052;118076,036;19764,9876129896
"Pedranópolis";33440,768;3676,919;19842,646;19568,365;76528,699;3358,012;79886,711;33120,5269485904
"Pedregulho";589565,748;651483,459;78725,55;355373,157;1675147,914;56215,889;1731363,803;106094,969238311
"Pedreira";10274,972;356878,015;226702,381;685061,34;1278916,707;223091,103;1502007,81;32020,2909951394
"Pedrinhas Paulista";21799,021;18484,151;21953,768;96780,102;159017,042;17635,358;176652,401;58591,1777777778
"Pedro de Toledo";32675,893;8575,559;53938,365;73920,552;169110,369;9498,514;178608,884;16156,3893260968
"Penápolis";96862,97;299214,439;314785,118;1174012,793;1884875,32;197582,971;2082458,291;34193,5944796558
"Pereira Barreto";115617,168;87880,215;130849,388;631252,452;965599,223;121886,271;1087485,494;42795,8558891819
"Pereiras";36557,559;106160,074;45466,485;96904,471;285088,589;32875,61;317964,199;37376,7719525097
"Peruíbe";28423,278;433602,555;360440,044;1045156,899;1867622,776;98624,527;1966247,303;29458,2123990591
"Piacatu";32846,471;5451,068;30152,738;45595,796;114046,072;4978,737;119024,81;20051,349393531
"Piedade";475444,061;167586,946;208790,21;622008,1;1473829,316;123254,098;1597083,415;29765,2343633517
"Pilar do Sul";139941,391;48206,132;131488,3;795120,558;1114756,381;161423,564;1276179,945;45007,2278257803
"Pindamonhangaba";43052,007;6276328,458;775303,52;4231574,697;11326258,683;2416239,802;13742498,486;83412,73595018
"Pindorama";32396,097;139678,398;80182,043;197578,818;449835,357;48965,545;498800,901;30543,1939868961
"Pinhalzinho";54127,241;31328,263;64722,874;139613,441;289791,819;24859,487;314651,306;21150,185252403
"Piquerobi";16621,751;3845,287;23239,478;20308,244;64014,76;3078,597;67093,357;18995,8541902605
"Piquete";4666,264;36176,23;54602,678;90118,282;185563,454;12290,66;197854,114;14525,6672784671
"Piracaia";34499,769;104961,994;119739,608;329290,946;588492,316;73203,287;661695,603;25084,1807119299
"Piracicaba";168945,818;9974330,039;1922643,897;14606754,804;26672674,559;7883049,291;34555723,85;88273,0566539963
"Piraju";91329,86;126489,912;140956,42;496909,843;855686,035;70517,313;926203,349;32439,1758545811
"Pirajuí";88930,161;37446,002;109070,085;269193,483;504639,73;35418,162;540057,892;23204,3435593366
"Pirangi";47357,201;73598,801;52153,959;160335,446;333445,407;31352,303;364797,71;33699,5575057737
"Pirapora do Bom Jesus";232,06;358646,969;104029,096;286915,08;749823,205;76849,109;826672,314;43193,0776947594
"Pirapozinho";34317,905;285286,432;126887,38;371560,44;818052,157;109728,949;927781,106;33829,757739289
"Pirassununga";128540,359;592377,464;387141,683;1720941,361;2829000,866;483331,373;3312332,24;44809,0832104544
"Piratininga";35313,439;22352,562;58754,494;141605,355;258025,851;20441,136;278466,987;20929,499210823
"Pitangueiras";97629,338;240279,826;177310,155;715107,412;1230326,732;159234,09;1389560,822;35765,4901163389
"Planalto";44812,981;44986,379;36093,825;50656,264;176549,449;17212,107;193761,556;37111,962459299
"Platina";44723,913;13437,68;24422,331;25511,078;108095,002;11923,906;120018,909;34018,9651360544
"Poá";3513,614;1004374,56;562104,846;1688507,023;3258500,043;510847,329;3769347,372;32413,6192761138
"Poloni";33294,854;30293,966;30755,434;45648,986;139993,24;14429,492;154422,732;27182,3150853723
"Pompéia";47880,902;841052,627;115359,259;653537,436;1657830,224;294031,211;1951861,434;91276,7225028058
"Pongaí";25946,722;4713,374;21905,071;37104,152;89669,319;4729,615;94398,934;28263,1538922156
"Pontal";81325,328;450923,587;224953,808;540579,857;1297782,58;165082,306;1462864,886;29322,3934334222
"Pontalinda";38924,762;3922,52;24128,747;27381,924;94357,953;3671,581;98029,534;21711,9676633444
"Pontes Gestal";23558,894;17561,669;21651,352;32158,988;94930,902;31731,809;126662,711;50064,3126482213
"Populina";46156,519;5126,137;26042,974;35944,338;113269,967;3989,86;117259,827;29484,4925823485
"Porangaba";65062,559;16478,762;46301,559;91472,273;219315,155;14419,112;233734,267;24918,3653518124
"Porto Feliz";227392,769;861156,651;267988,011;1505563,877;2862101,308;892564,355;3754665,663;72334,4763326719
"Porto Ferreira";65186,806;810504,629;265956,556;890768,826;2032416,818;463456,294;2495873,112;45986,5333677267
"Potim";2965,718;42569,123;104072,821;129450,598;279058,261;29401,174;308459,434;14819,0936343983
"Potirendaba";62041,144;186511,432;81259,743;231343,072;561155,391;59013,537;620168,928;37187,0796905918
"Pracinha";5252,385;2023,387;21417,133;11143,002;39835,908;1133,541;40969,449;14025,8298527901
"Pradópolis";38146,789;395874,063;129845,316;352138,853;916005,021;180520,562;1096525,583;51803,5424481504
"Praia Grande";5370,531;829936,303;1747690,357;5478764,798;8061761,989;666069,479;8727831,468;27188,8285276379
"Pratânia";41597,294;8319,528;28955,301;38295,405;117167,528;9199,365;126366,892;24254,6817658349
"Presidente Alves";24089,03;3404,973;21861,285;24925,976;74281,265;3051,527;77332,792;19280,1775118424
"Presidente Bernardes";54727,507;17709,227;68099,092;163406,16;303941,987;27972,159;331914,146;24204,3423029242
"Presidente Epitácio";95665,205;206442,422;187910,916;740222,661;1230241,205;95280,921;1325522,126;31200,501977215
"Presidente Prudente";44943,632;1206432,922;919877,186;6029074,765;8200328,504;1041863,462;9242191,967;41643,125408898
"Presidente Venceslau";33876,117;33624,736;149854,998;543918,302;761274,153;61855,89;823130,043;21672,1529975514
"Promissão";97930,104;869918,623;201300,014;702533,622;1871682,363;243682,774;2115365,137;52882,8063548411
"Quadra";64414,798;4907,805;28130,108;40333,172;137785,884;6736,719;144522,602;38590,814953271
"Quatá";56280,547;266167,478;67059,348;328347,114;717854,486;103304,426;821158,912;58549,6550445633
"Queiroz";101587,799;314269,632;28491,176;163503,105;607851,712;76881,633;684733,345;206307,124133775
"Queluz";4393,669;49016,47;68470,448;225259,917;347140,505;41382,636;388523,141;30508,2953278367
"Quintana";55401,526;71633,619;33547,315;89933,672;250516,132;25767,667;276283,799;42251,6897079064
"Rafard";20286,315;174144,116;45998,402;141670,81;382099,643;60782,858;442882,5;49132,7379631684
"Rancharia";283382,561;281459,334;143717,627;547758,116;1256317,637;125518,713;1381836,35;47888,9741812511
"Redenção da Serra";14008,206;3298,308;22062,525;24434,812;63803,851;3021,09;66824,941;17429,5620761607
"Regente Feijó";72280,677;119719,467;109415,958;534674,237;836090,34;147634,938;983725,278;50302,9902843117
"Reginópolis";69046,284;6299,308;46939,155;55621,67;177906,417;6968,699;184875,117;25662,8424486396
"Registro";114879,81;163775,815;270795,48;1531136,703;2080587,808;276821,519;2357409,327;43438,5355997789
"Restinga";65327,198;31185,788;43809,474;57624,834;197947,293;13804,438;211751,731;27954,0238943894
"Ribeira";14888,842;2321,653;18943,363;22349,047;58502,904;3578,356;62081,261;19160,8830246914
"Ribeirão Bonito";73855,425;31299,151;59740,268;184693,109;349587,953;22190,526;371778,478;28525,9324790915
"Ribeirão Branco";378479,394;22176,25;74591,408;107844,412;583091,465;12407,503;595498,967;33676,3539557767
"Ribeirão Corrente";206883,033;12518,718;30036,847;62648,775;312087,373;6970,458;319057,831;67913,5442741592
"Ribeirão do Sul";58713,303;12106,65;28719,939;104315,168;203855,06;20507,46;224362,519;51565,7363824408
"Ribeirão dos Índios";13530,595;2079,879;16996,59;12821,803;45428,867;1571,725;47000,592;22014,3288056206
"Ribeirão Grande";33355,353;7966,09;38330,653;33481,625;113133,721;3857,999;116991,72;15567,7604790419
"Ribeirão Pires";1771,047;868340,258;496761,422;1974789,715;3341662,443;549340,187;3891002,63;32604,6190264708
"Ribeirão Preto";120324,39;5374498,605;2865373,695;26672939,322;35033136,013;4922435,755;39955571,768;57999,593214631
"Rifaina";36130,572;40687,709;28658,969;70364,227;175841,477;15316,233;191157,71;55088,6772334294
"Rincão";47037,112;18982,225;52240,413;93798,312;212058,062;13985,125;226043,187;21515,6279268989
"Rinópolis";106189,324;54593,581;42651,161;121641,767;325075,833;23950,141;349025,974;35982,0591752577
"Rio Claro";112216,836;4767917,619;1035055,215;5155244,741;11070434,411;2174901,547;13245335,958;65477,2921809886
"Rio das Pedras";29941,306;401905,016;175137,138;834683,382;1441666,842;346014,566;1787681,408;51417,4358030373
"Rio Grande da Serra";843,112;162025,797;186092,794;506839,251;855800,954;104926,279;960727,232;19095,0098781627
"Riolândia";96918,132;14491,007;67408,638;79811,807;258629,584;10333,491;268963,075;23386,0599078341
"Riversul";27094,174;5038,52;28482,952;28006,545;88622,191;4174,139;92796,33;16320,142455153
"Rosana";70908,157;1508228,998;121058,863;208092,733;1908288,752;20167,548;1928456,299;105265,081823144
"Roseira";6311,252;90354,55;55619,889;180997,182;333282,872;41503,374;374786,246;34951,6223071902
"Rubiácea";33639,442;3548,239;20915,373;18347,839;76450,893;2499,438;78950,332;25159,4429572976
"Rubinéia";34686,171;4783,028;22660,468;36348,031;98477,697;4379,107;102856,803;34331,3761682243
"Sabino";72684,113;5164,994;31476,897;57895,85;167221,854;8253,762;175475,616;31991,9081130356
"Sagres";16300,252;2285,073;17808,494;16790,864;53184,683;1584,669;54769,352;23187,7019475021
"Sales";44360,384;6382,233;32929,688;78462,855;162135,16;7344,872;169480,032;27865,8388687932
"Sales Oliveira";67156,374;85088,256;53601,821;173985,042;379831,493;37405,997;417237,49;36030,8713298791
"Salesópolis";27911,065;11189,23;69563,599;128927,665;237591,559;14160,35;251751,908;14857,0025376217
"Salmourão";30980,728;4221,725;27979,726;30835,038;94017,216;2877,755;96894,972;18858,4998053717
"Saltinho";18640,608;65924,154;45259,454;189118,567;318942,782;58928,632;377871,414;47843,9369460623
"Salto";14776,445;2891896,873;553966,857;4214031,257;7674671,432;1628815,316;9303486,748;80140,9844860409
"Salto de Pirapora";19757,781;1024555,25;195077,919;666588,506;1905979,455;315497,258;2221476,714;49896,1572705629
"Salto Grande";43114,819;48822,264;46659,162;113272,933;251869,177;22074,026;273943,204;30021,1730410959
"Sandovalina";71526,328;144229,223;39558,516;51478,986;306793,052;12016,726;318809,778;74890,7159971811
"Santa Adélia";82701,045;9911,674;69164,102;197598,05;359374,872;23170,694;382545,565;25624,3261437471
"Santa Albertina";30195,349;55697,825;32799,254;77797,21;196489,638;18301,154;214790,792;37969,0281067704
"Santa Bárbara d'Oeste";37205,583;2030517,323;955416,19;3641483,469;6664622,565;1160883,937;7825506,502;41332,6282258491
"Santa Branca";7654,173;74785,447;73038,806;133136,413;288614,839;24203,745;312818,584;22010,8770053476
"Santa Clara d'Oeste";32616,507;13088,348;20225,579;25747,306;91677,74;5105,576;96783,316;48440,0980980981
"Santa Cruz da Conceição";26035,007;21339,892;32998,879;64182,381;144556,159;17094,521;161650,68;36974,0805123513
"Santa Cruz da Esperança";22280,32;3182,942;18943,848;17160,176;61567,286;1889,408;63456,694;30420,2751677852
"Santa Cruz das Palmeiras";59893,535;21537,978;142122,511;380846,13;604400,154;51574,185;655974,339;19275,7879286533
"Santa Cruz do Rio Pardo";183709,816;770808,261;243413,036;1248462,762;2446393,875;340512,232;2786906,107;60223,5739260092
"Santa Ernestina";15709,522;6348,247;30065,592;46813,366;98936,727;5435,979;104372,706;18884,1516193233
"Santa Fé do Sul";49563,016;245497,189;193499,542;723952,564;1212512,31;132368,505;1344880,815;43527,8769783474
"Santa Gertrudes";11776,002;2307247,556;164236,196;723287,443;3206547,198;689270,788;3895817,986;146613,652942947
"Santa Isabel";75738,403;339688,536;252992,035;803783,316;1472202,291;186530,378;1658732,668;29921,5792625731
"Santa Lúcia";39226,251;4057,202;38222,493;44589,409;126095,355;5032,477;131127,832;15265,1725261932
"Santa Maria da Serra";29119,759;26485,308;31762,629;55640,419;143008,114;10015,517;153023,631;24649,4250966495
"Santa Mercedes";19337,389;3217,578;18600,138;24690,615;65845,719;3221,813;69067,532;24544,2544420753
"Santa Rita do Passa Quatro";88082,72;115490,234;121169,83;408510,435;733253,219;92581,519;825834,738;31335,0308480364
"Santa Rita d'Oeste";20832,115;1877,796;17300,769;25363,914;65374,595;2760,168;68134,763;28520,2021766429
"Santa Rosa de Viterbo";42429,504;218541,814;125855,001;313616,038;700442,357;133001,744;833444,1;32389,4023006373
"Santa Salete";11391,71;2117,031;13588,408;12833,314;39930,463;2175,784;42106,248;29281,1182197497
"Santana da Ponte Pensa";12838,29;1769,976;13117,162;10938,256;38663,685;1249,494;39913,179;26662,1102204409
"Santana de Parnaíba";125769,367;2027288,28;1004321,29;6311003,897;9468382,834;2076520,648;11544903,483;82102,3459848097
"Santo Anastácio";80281,793;81044,873;89684,152;257093,12;508103,938;47696,99;555800,928;27643,5356609967
